"person_id","screening_date","general_two_year","general_six_month","years","recidnot","drug_two_year","property_two_year","misdemeanor_two_year","felony_two_year","drug_six_month","property_six_month","misdemeanor_six_month","felony_six_month","violent_two_year","violent_six_month","nullcharge"
11004,2013-04-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11005,2013-10-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11006,2013-03-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11007,2013-09-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11008,2013-12-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11009,2013-10-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11010,2013-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11011,2014-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11012,2014-09-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11013,2013-04-02,1,1,0.304757015742642,0,0,1,1,0,0,1,1,0,1,1,0
11014,2014-12-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11015,2014-09-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11016,2014-03-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11017,2014-11-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11018,2014-05-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11019,2013-02-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11020,2014-07-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11021,2014-03-23,1,1,0.0301163586584531,0,0,1,0,1,0,1,0,1,1,1,0
11021,2014-04-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11022,2014-07-04,1,0,1.41273100616016,0,0,1,0,1,0,0,0,0,1,0,0
11023,2013-01-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11024,2014-10-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11025,2013-04-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11026,2014-04-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11027,2013-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11028,2014-11-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11029,2014-07-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11030,2013-10-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11031,2013-11-27,0,0,2.17214236824093,1,0,0,0,0,0,0,0,0,0,0,0
11032,2014-08-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11033,2013-12-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11033,2014-01-10,1,0,0.826659822039699,0,0,1,0,1,0,0,0,0,1,0,0
11034,2013-11-17,1,1,0.34154688569473,0,0,1,1,0,0,1,1,0,1,1,0
11035,2013-12-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11036,2013-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11037,2013-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11038,2013-09-26,1,1,0.0136892539356605,0,0,0,0,1,0,0,0,1,1,1,0
11039,2013-12-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11040,2014-07-09,1,0,0.583333333333333,0,0,0,1,0,0,0,0,0,0,0,0
11041,2014-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11042,2013-04-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11043,2014-03-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11044,2013-11-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11045,2013-05-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11046,2013-05-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11047,2014-01-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11048,2013-01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11049,2014-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11050,2014-09-04,1,1,0.293805612594114,0,0,0,0,1,0,0,0,1,1,1,0
11051,2013-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11052,2013-04-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11053,2013-10-13,1,1,0.430355920602327,0,0,0,1,0,0,0,1,0,0,0,0
11054,2013-03-15,1,1,0.449520876112252,0,1,0,1,0,1,0,1,0,0,0,0
11054,2013-08-28,1,0,1.92214236824093,0,1,0,1,0,0,0,0,0,0,0,0
11055,2013-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11056,2014-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11057,2014-09-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11058,2013-04-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11058,2014-01-22,1,1,0.260951403148528,0,0,0,1,0,0,0,1,0,0,0,0
11058,2014-10-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11059,2013-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11060,2014-05-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11061,2014-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11062,2014-09-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11063,2014-08-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11064,2014-05-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11065,2014-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11066,2014-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11067,2013-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11068,2014-05-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11069,2014-03-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11070,2014-09-11,1,0,1.2378507871321,0,0,1,0,1,0,0,0,0,1,0,0
11071,2014-01-29,1,1,0.352498288843258,0,1,0,0,1,1,0,0,1,0,0,0
11072,2013-09-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11073,2014-05-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11074,2014-09-19,1,0,1.10249828884326,0,1,0,0,1,0,0,0,0,0,0,0
11075,2014-03-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11075,2014-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11076,2013-09-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11077,2013-12-24,1,1,0.296543463381246,0,0,0,1,0,0,0,1,0,0,0,0
11078,2014-11-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11079,2013-09-18,1,1,0.0942847364818617,0,0,0,1,0,0,0,1,0,1,0,0
11080,2014-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11081,2013-08-23,1,0,1.81570841889117,0,0,1,0,1,0,0,0,0,1,0,0
11082,2014-05-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11083,2013-09-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11084,2014-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11085,2014-10-29,1,0,1.03011635865845,0,0,1,1,0,0,0,0,0,1,0,0
11086,2014-08-13,1,0,0.766427104722793,0,0,0,0,1,0,0,0,0,1,0,0
11087,2014-10-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11088,2014-07-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11089,2014-03-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11090,2014-12-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11091,2014-07-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11092,2013-11-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11093,2013-02-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11094,2014-12-26,1,1,0.35523613963039,0,0,1,1,0,0,1,1,0,1,1,0
11095,2013-11-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11096,2013-10-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11097,2014-09-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11098,2013-08-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11099,2013-09-11,1,0,1.67214236824093,0,0,0,1,0,0,0,0,0,1,0,0
11100,2013-05-23,1,0,1.76642710472279,0,0,0,1,0,0,0,0,0,0,0,0
11101,2013-08-22,1,1,0.374401095140315,0,0,0,1,0,0,0,1,0,1,1,0
11102,2014-11-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11103,2013-09-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11104,2014-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11105,2013-04-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11106,2014-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11107,2013-12-22,1,0,0.94678302532512,0,0,0,1,0,0,0,0,0,0,0,0
11108,2014-04-22,1,0,0.562970568104038,0,0,0,1,0,0,0,0,0,0,0,0
11109,2014-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11110,2013-04-30,1,0,1.87166324435318,0,0,0,1,0,0,0,0,0,0,0,0
11111,2014-03-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11112,2014-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11113,2014-07-23,1,0,1.37987679671458,0,0,0,0,1,0,0,0,0,0,0,0
11114,2013-03-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11115,2014-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11116,2013-06-17,1,1,0.0942847364818617,0,0,0,1,0,0,0,1,0,0,0,0
11117,2014-03-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11118,2014-11-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11119,2013-02-09,1,1,0.0082135523613963,0,0,1,0,1,0,1,0,1,1,1,0
11120,2014-08-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11121,2013-10-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11122,2014-09-04,1,1,0.479637234770705,0,0,0,0,1,0,0,0,1,0,0,0
11123,2014-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11124,2014-04-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11125,2013-05-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11126,2014-05-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11127,2014-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11128,2013-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11129,2014-02-26,1,1,0.288329911019849,0,0,1,0,1,0,1,0,1,0,0,0
11130,2013-12-29,1,0,0.877138945927447,0,1,0,0,1,0,0,0,0,0,0,0
11131,2013-04-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11132,2013-05-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11133,2013-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11134,2014-09-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11135,2014-07-02,1,0,0.849760438056126,0,0,0,1,0,0,0,0,0,0,0,0
11136,2014-05-03,1,1,0.30201916495551,0,0,1,0,1,0,1,0,1,1,1,0
11137,2013-10-22,1,0,1.11071184120465,0,0,0,1,0,0,0,0,0,0,0,0
11138,2013-01-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11139,2014-06-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11140,2014-12-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11141,2013-01-17,1,0,1.0684462696783,0,0,0,1,0,0,0,0,0,0,0,0
11142,2014-12-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11143,2013-01-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11144,2013-05-15,0,0,2.35797399041752,1,0,0,0,0,0,0,0,0,0,0,0
11145,2014-12-05,1,1,0.218685831622177,0,0,0,1,0,0,0,1,0,0,0,0
11146,2013-09-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11147,2013-12-03,1,1,0.229637234770705,0,1,0,1,0,1,0,1,0,1,0,0
11148,2014-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11149,2014-09-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11150,2013-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11151,2013-10-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11152,2014-10-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11153,2013-04-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11154,2013-04-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11155,2013-02-11,1,0,0.521902806297057,0,0,1,0,1,0,0,0,0,1,0,0
11155,2013-08-23,1,0,0.583333333333333,0,0,1,0,1,0,0,0,0,1,0,0
11156,2013-09-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11157,2013-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11158,2013-04-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11159,2014-05-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11160,2014-09-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11161,2013-01-30,1,1,0.246064339493498,0,0,0,1,0,0,0,1,0,0,0,0
11161,2014-12-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11162,2014-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11163,2013-03-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11164,2013-12-21,1,1,0.299281314168378,0,0,1,1,0,0,1,1,0,1,1,0
11164,2014-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11165,2014-05-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11166,2013-10-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11167,2014-09-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11168,2013-08-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11169,2014-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11170,2013-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11171,2014-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11172,2014-04-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11173,2014-10-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11174,2013-12-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11175,2013-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11176,2013-03-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11177,2014-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11178,2013-01-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11179,2013-01-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11180,2013-05-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11181,2014-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11182,2014-06-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11183,2013-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11184,2014-05-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11185,2014-08-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11186,2014-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11187,2013-04-18,1,0,1.43035592060233,0,1,0,0,1,0,0,0,0,0,0,0
11188,2014-05-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11189,2013-07-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11190,2014-11-07,1,1,0.183093771389459,0,1,0,0,1,1,0,0,1,0,0,0
11191,2013-03-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11192,2013-09-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11193,2013-03-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11194,2014-09-13,1,0,1.44404517453799,0,0,1,1,0,0,0,0,0,0,0,0
11195,2014-06-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11196,2013-03-22,1,0,1.48237508555784,0,0,0,0,0,0,0,0,0,0,0,0
11197,2014-03-22,1,0,1.06570841889117,0,0,0,1,0,0,0,0,0,1,0,0
11198,2014-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11199,2014-05-18,1,1,0.054757015742642,0,0,0,1,0,0,0,1,0,0,0,0
11200,2014-08-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11201,2013-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11202,2013-10-30,1,0,0.965947980835045,0,0,0,1,0,0,0,0,0,1,0,0
11203,2014-03-10,1,0,0.672142368240931,0,0,0,1,0,0,0,0,0,1,0,0
11204,2014-11-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11205,2013-01-26,1,0,0.766427104722793,0,0,0,1,0,0,0,0,0,0,0,0
11206,2014-01-08,1,0,0.924880219028063,0,1,0,1,0,0,0,0,0,0,0,0
11207,2013-01-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11208,2014-07-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11209,2013-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11210,2014-12-12,1,1,0.0766598220396988,0,1,0,1,0,1,0,1,0,0,0,0
11211,2014-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11212,2013-12-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11212,2014-11-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11213,2013-04-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11214,2013-07-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11214,2013-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11215,2014-03-16,1,0,1.55749486652977,0,1,0,0,1,0,0,0,0,0,0,0
11216,2013-08-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11217,2013-10-01,1,1,0.454996577686516,0,0,0,0,1,0,0,0,1,1,0,0
11217,2014-03-16,1,0,0.64356605065024,0,0,0,0,1,0,0,0,0,1,0,0
11218,2013-05-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11219,2014-11-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11220,2014-11-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11221,2013-02-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11222,2013-04-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11223,2013-06-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11224,2014-01-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11225,2013-01-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11226,2014-12-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11227,2014-07-06,1,0,0.974161533196441,0,0,0,1,0,0,0,0,0,1,0,0
11228,2013-04-09,1,1,0.349760438056126,0,0,0,1,0,0,0,1,0,0,0,0
11229,2013-02-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11230,2013-03-01,1,1,0.113449691991786,0,0,0,0,1,0,0,0,1,0,0,0
11231,2014-02-23,1,0,1.48237508555784,0,0,0,1,0,0,0,0,0,0,0,0
11232,2013-01-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11233,2014-07-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11234,2013-09-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11235,2013-11-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11236,2014-07-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11237,2013-05-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11238,2014-01-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11239,2013-09-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11240,2013-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11241,2013-05-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11242,2013-06-17,1,1,0.0246406570841889,0,0,1,0,1,0,1,0,1,1,1,0
11243,2014-12-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11244,2013-01-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11245,2014-09-03,1,0,0.916666666666667,0,0,0,1,0,0,0,0,0,1,0,0
11246,2014-09-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11247,2014-12-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11248,2013-11-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11249,2014-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11250,2013-01-01,1,1,0.19678302532512,0,0,0,1,0,0,0,1,0,1,1,0
11251,2013-08-06,1,1,0.416666666666667,0,0,0,1,0,0,0,1,0,1,0,0
11252,2014-08-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11253,2013-02-14,1,0,0.829397672826831,0,0,1,1,0,0,0,0,0,1,0,0
11254,2013-02-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11255,2013-09-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11256,2014-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11257,2014-11-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11258,2014-10-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11259,2014-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11260,2014-07-01,1,1,0.312970568104038,0,0,0,0,1,0,0,0,1,1,1,0
11261,2014-06-04,1,1,0.39356605065024,0,0,1,0,1,0,1,0,1,1,1,0
11262,2014-08-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11263,2013-08-02,1,0,1.91666666666667,0,0,0,1,0,0,0,0,0,0,0,0
11264,2013-08-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11265,2014-12-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11266,2014-01-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11267,2014-08-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11268,2014-03-13,1,0,0.919404517453799,0,0,0,1,0,0,0,0,0,0,0,0
11269,2013-03-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11270,2014-04-07,1,0,1.53285420944559,0,1,0,1,0,0,0,0,0,0,0,0
11271,2014-07-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11272,2014-12-17,1,1,0.0711841204654346,0,0,1,0,1,0,1,0,1,1,1,0
11273,2014-11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11274,2013-10-28,1,0,0.610711841204654,0,0,0,1,0,0,0,0,0,0,0,0
11275,2014-05-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11276,2013-01-23,1,0,0.821184120465435,0,0,1,0,1,0,0,0,0,1,0,0
11277,2013-11-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11278,2013-09-12,1,0,0.624401095140315,0,1,0,0,1,0,0,0,0,0,0,0
11279,2014-10-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11280,2013-10-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11281,2013-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11282,2013-04-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11283,2013-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11284,2013-02-08,1,0,0.874401095140315,0,0,1,1,0,0,0,0,0,1,0,0
11285,2014-01-07,1,1,0.229637234770705,0,0,0,1,0,0,0,1,0,0,0,0
11286,2013-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11287,2014-01-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11288,2014-01-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11289,2013-02-04,1,1,0.258213552361396,0,0,0,1,0,0,0,1,0,1,0,0
11289,2013-04-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11289,2013-08-23,1,1,0.191307323750856,0,0,1,0,1,0,1,0,1,1,1,0
11289,2014-04-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11290,2013-10-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11291,2014-02-24,1,1,0.285592060232717,0,0,0,1,0,0,0,1,0,0,0,0
11292,2014-03-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11293,2014-07-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11294,2014-10-21,1,1,0.116187542778919,0,1,0,0,1,1,0,0,1,0,0,0
11295,2014-07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11296,2013-02-24,1,0,1.11618754277892,0,0,0,0,1,0,0,0,0,1,0,0
11297,2014-07-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11298,2014-06-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11299,2014-03-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11300,2013-02-12,1,1,0.333333333333333,0,0,0,1,0,0,0,1,0,0,0,0
11301,2014-12-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11302,2013-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11303,2013-08-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11304,2014-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11305,2013-04-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11305,2014-04-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11306,2014-12-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11307,2013-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11308,2014-07-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11309,2014-11-09,1,1,0.255475701574264,0,1,0,0,1,1,0,0,1,0,0,0
11310,2013-11-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11311,2013-08-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11312,2014-05-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11313,2013-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11314,2014-02-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11315,2013-08-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
